country_iso3,gco_country,who_region,income_label,hdi_label,source_population_label,mv_therapy_units,centres,last_update,cases_2024,deaths_2024,all40_2024,all39_2024,population_2024,cases_2025,deaths_2025,all40_2025,all39_2025,population_2025,cases_2030,deaths_2030,all40_2030,all39_2030,population_2030,cases_2040,deaths_2040,all40_2040,all39_2040,population_2040,rt_relevant_cases_2050,deaths_2050,all40_2050,all39_2050,population_2050,release2022_cases_2025,release2022_cases_2050,thirteen_site_cases_2024,thirteen_site_cases_2050,growth,mv_units_per_1000_rt_relevant_cases_2050,baseline_density,primary,support_7,additional_units_to_cross_cutoff,dirac_matched,high_growth_low_resource,current_screen_positive,selected_site_cases_per_mv_unit_2050,unit_pressure_rank,old_growth,new_growth,old_density,new_density,old_selected,new_selected,common,old_percentile,new_percentile,gco2022_common_year_growth_percentile,gco2024_common_year_growth_percentile,gco2024_selected_cases_2050,common_year_burden_version_transition,mv_units_per_1000_selected_site_cases_2050
KGZ,Kyrgyzstan,EURO,Lower middle income,High HDI,Kyrgyzstan,1.0,1.0,2025.0,4529,2320,8660,8902,7186019,4690,2408,8958,9208,7295042,5509,2846,10487,10791,7803628,7112,3691,13482,13930,8757705,8756,4587,16549,17122,9642964,3544.0,6883.0,4123,7923,0.9333186133804372,0.1142074006395614,0.2207992934422609,False,0,4.0,1,0,False,8756.0,18.0,0.942155756207675,0.8669509594882729,0.1452854859799506,0.1142074006395614,False,False,True,66.44295302013423,61.07382550335571,66.44295302013423,61.07382550335571,8756,Not screen-positive in either version,0.1142074006395614
LAO,Lao People's Democratic Republic,WPRO,Lower middle income,Medium HDI,Lao People's Democratic Republic,1.0,1.0,2022.0,3430,2095,8295,8400,7769828,3538,2162,8548,8657,7873057,4108,2527,9910,10036,8357033,5386,3381,13017,13188,9169011,6781,4357,16511,16736,9757295,4522.0,8962.0,3114,6091,0.9769679300291544,0.1474708745022858,0.2915451895043732,False,0,3.0,1,0,False,6781.0,23.0,0.9818664307828396,0.9166195590729224,0.1115822361080116,0.1474708745022858,False,False,True,69.12751677852349,63.08724832214765,69.12751677852349,63.08724832214765,6781,Not screen-positive in either version,0.1474708745022858
LBN,Lebanon,EMRO,Upper middle income,High HDI,Lebanon,16.0,12.0,2026.0,10082,4388,17272,17728,5805973,10338,4504,17697,18168,5849428,11677,5101,19936,20494,6103817,14246,6212,24269,25032,6620340,16457,7164,28004,28980,6999268,6325.0,8535.0,9637,15720,0.6323150168617337,0.972230661724494,1.5869867089863123,False,0,0.0,1,0,False,1028.5625,68.0,0.3494071146245059,0.5918939833623524,1.8746338605741064,0.972230661724494,False,False,True,30.2013422818792,45.63758389261745,30.2013422818792,45.63758389261745,16457,Not screen-positive in either version,0.972230661724494
LSO,Lesotho,AFRO,Lower middle income,Low HDI,Lesotho,,,,1301,849,2019,2136,2337432,1327,865,2061,2180,2363336,1485,966,2303,2435,2493827,1921,1264,2960,3128,2757883,2534,1684,3855,4084,2993086,1293.0,2125.0,1264,2457,0.9477325134511914,,,False,0,,0,0,False,,,0.6434648105181748,0.9095704596834966,,,False,False,False,,,,,2534,Not comparable,
LVA,Latvia,EURO,High income,Very High HDI,Latvia,15.0,6.0,2023.0,6358,3079,10852,11317,1871883,6367,3094,10868,11335,1853568,6443,3184,10977,11452,1777628,6521,3380,11115,11613,1640656,6429,3467,10948,11452,1513821,6470.0,6144.0,5893,5951,0.0111670336583831,2.3331777881474567,2.3592324630386914,False,0,0.0,1,0,False,428.6,142.0,-0.0503863987635239,0.0097377100675357,2.44140625,2.3331777881474567,False,False,True,2.013422818791946,6.04026845637584,2.013422818791946,6.04026845637584,6429,Not screen-positive in either version,2.3331777881474567
LBR,Liberia,AFRO,Low income,Low HDI,Liberia,,,,2329,1349,4159,4217,5612827,2394,1387,4276,4335,5731214,2778,1612,4942,5011,6366301,3768,2192,6637,6729,7681697,5035,2946,8777,8898,8910538,2314.0,4955.0,2239,4840,1.1618720480893088,,,False,0,,0,0,False,,,1.141313742437338,1.1031746031746033,,,False,False,False,,,,,5035,Not comparable,
LBY,Libya,EMRO,Upper middle income,High HDI,Libya,11.0,5.0,2023.0,4256,2435,8000,8070,7381031,4402,2525,8264,8337,7458566,5349,3117,9973,10063,7885817,7657,4544,14155,14303,8651426,10088,5989,18691,18925,9260615,4699.0,10468.0,3975,9464,1.3703007518796992,1.0904044409199047,2.5845864661654137,False,0,0.0,1,0,False,917.0909090909091,76.0,1.2277080229836137,1.291685597455702,1.0508215513947268,1.0904044409199047,False,False,True,77.85234899328859,83.22147651006712,77.85234899328859,83.22147651006712,10088,Not screen-positive in either version,1.0904044409199047
LTU,Lithuania,EURO,High income,Very High HDI,Lithuania,16.0,5.0,2024.0,9543,4123,16071,16368,2859116,9572,4146,16119,16418,2830154,9744,4292,16414,16726,2706365,10041,4637,17013,17373,2484842,10091,4811,17132,17525,2258783,10030.0,9688.0,9019,9493,0.0574242900555381,1.585571301159449,1.676621607460966,False,0,0.0,1,0,False,630.6875,106.0,-0.0340977068793618,0.0542206435436689,1.6515276630883566,1.585571301159449,False,False,True,3.355704697986577,9.395973154362416,3.355704697986577,9.395973154362416,10091,Not screen-positive in either version,1.585571301159449
LUX,Luxembourg,EURO,High income,Very High HDI,Luxembourg,4.0,1.0,2017.0,1624,573,2731,2777,673046,1669,588,2801,2849,680462,1902,678,3181,3238,713675,2380,908,4012,4094,762681,2788,1153,4751,4857,791473,1943.0,3388.0,1538,2638,0.7167487684729064,1.4347202295552368,2.4630541871921183,False,0,0.0,1,0,False,697.0,97.0,0.743695316520844,0.6704613541042541,1.180637544273908,1.4347202295552368,False,False,True,53.69127516778524,51.006711409395976,53.69127516778524,51.006711409395976,2788,Not screen-positive in either version,1.4347202295552368
MDG,Madagascar,AFRO,Low income,Low HDI,Madagascar,3.0,2.0,2022.0,11316,7136,20897,21354,31964962,11730,7400,21623,22095,32740686,13976,8842,25526,26080,36693190,19363,12324,34753,35498,44846907,26150,16809,46048,47021,53185484,14555.0,34496.0,11058,25555,1.3108872393071755,0.1147227533460803,0.2651113467656416,True,6,10.0,1,1,True,8716.666666666666,19.0,1.370044658193061,1.2293265132139817,0.0869666048237476,0.1147227533460803,True,True,True,83.22147651006712,79.19463087248322,83.22147651006712,79.19463087248322,26150,Retained,0.1147227533460803
MWI,Malawi,AFRO,Low income,Low HDI,Malawi,2.0,2.0,2026.0,13054,7846,22836,23246,21655296,13594,8169,23721,24148,22216129,16681,10052,28768,29285,25160297,24661,15137,41464,42208,31302107,34849,21800,57202,58211,37361691,11602.0,29414.0,12864,34319,1.6696031867626782,0.0573904559671726,0.1532097441397273,True,7,15.0,1,1,True,17424.5,8.0,1.5352525426650576,1.563557451816978,0.0679948323927381,0.0573904559671726,True,True,True,92.61744966442951,96.64429530201345,92.61744966442951,96.64429530201345,34849,Retained,0.0573904559671726
MYS,Malaysia,WPRO,Upper middle income,Very High HDI,Malaysia,71.0,31.0,2026.0,30960,17438,53995,54586,35557683,32053,18073,55885,56498,35977846,37795,21454,65893,66632,37961728,50359,29109,88185,89250,41509652,64083,37702,112834,114298,44289782,32324.0,61341.0,27920,57059,1.0698643410852715,1.1079381427211583,2.29328165374677,False,0,0.0,1,0,False,902.5774647887324,78.0,0.8976921173122139,0.9992824384612984,1.1574640126505926,1.1079381427211583,False,False,True,64.42953020134227,69.12751677852349,64.42953020134227,69.12751677852349,64083,Not screen-positive in either version,1.1079381427211583
MDV,Maldives,SEARO,Upper middle income,High HDI,Maldives,,,,284,181,524,525,527809,300,189,548,550,529686,387,252,690,692,539677,626,439,1077,1080,564808,933,669,1566,1568,589975,364.0,869.0,266,870,2.285211267605634,,,False,0,,0,0,False,,,1.387362637362637,2.11,,,False,False,False,,,,,933,Not comparable,
MLI,Mali,AFRO,Low income,Low HDI,Mali,2.0,1.0,2026.0,7616,4465,13686,13942,24478605,7882,4623,14157,14422,25198833,9400,5517,16829,17146,29002877,13523,7976,24007,24465,37413651,19359,11471,33928,34575,46154087,8797.0,22362.0,7181,18269,1.5418855042016806,0.1033111214422232,0.2626050420168067,True,7,8.0,1,1,True,9679.5,14.0,1.5420029555530292,1.4561025120527784,0.089437438511761,0.1033111214422232,True,True,True,93.28859060402684,94.63087248322148,93.28859060402684,94.63087248322148,19359,Retained,0.1033111214422232
MLT,Malta,EURO,High income,Very High HDI,Malta,3.0,1.0,2024.0,1477,513,2770,3499,539617,1514,531,2840,3639,545416,1668,609,3139,4267,555242,1919,733,3615,5115,551742,2162,839,4039,5667,535730,1531.0,2158.0,1378,2006,0.4637779282329046,1.387604070305273,2.031144211238998,False,0,0.0,1,0,False,720.6666666666666,96.0,0.4095362508164597,0.4280052840158521,1.3901760889712698,1.387604070305273,False,False,True,34.899328859060404,35.57046979865772,34.899328859060404,35.57046979865772,2162,Not screen-positive in either version,1.387604070305273
MTQ,"France, Martinique",PAHO,,,"France, Martinique",3.0,1.0,2023.0,1338,440,2062,2152,343204,1351,447,2085,2176,340446,1385,483,2163,2262,327647,1287,546,2106,2212,305857,1067,547,1835,1935,282079,1260.0,1181.0,1278,1011,-0.20254110612855,2.8116213683223994,2.242152466367713,False,0,0.0,1,0,False,355.6666666666667,146.0,-0.0626984126984127,-0.2102146558105107,2.5402201524132093,2.8116213683223994,False,False,True,1.342281879194631,0.6711409395973155,1.342281879194631,0.6711409395973155,1067,Not screen-positive in either version,2.8116213683223994
MRT,Mauritania,AFRO,Lower middle income,Low HDI,Mauritania,4.0,1.0,2019.0,2085,1202,3541,3605,5169406,2154,1241,3657,3723,5315075,2541,1466,4303,4381,6062535,3551,2056,5990,6099,7681917,4963,2894,8325,8477,9415610,1797.0,4251.0,2003,4764,1.3803357314148683,0.8059641345960105,1.9184652278177456,False,1,0.0,1,0,False,1240.75,58.0,1.365609348914858,1.3040854224698235,0.9409550693954364,0.8059641345960105,False,False,True,82.5503355704698,85.23489932885906,82.5503355704698,85.23489932885906,4963,Not screen-positive in either version,0.8059641345960105
MUS,Mauritius,AFRO,Upper middle income,High HDI,Mauritius,5.0,1.0,2024.0,1679,779,2933,2976,1271178,1715,800,2996,3040,1268289,1895,908,3292,3341,1250440,2161,1110,3739,3799,1195233,2311,1244,3982,4049,1107203,1756.0,2358.0,1596,2187,0.3764145324597974,2.163565556036348,2.977963073257892,False,0,0.0,1,0,False,462.2,134.0,0.3428246013667426,0.3475218658892127,2.1204410517387617,2.163565556036348,False,False,True,29.53020134228188,31.543624161073826,29.53020134228188,31.543624161073826,2311,Not screen-positive in either version,2.163565556036348
MEX,Mexico,PAHO,Upper middle income,High HDI,Mexico,216.0,119.0,2026.0,99541,38374,194661,201137,130861017,102319,39636,199887,206588,131946912,116618,46397,227002,234938,136904744,146126,62227,284376,295475,144624332,174667,79854,341115,356148,148946282,105314.0,187829.0,96035,168390,0.7547241840045811,1.2366388613762187,2.1699601169367395,False,0,0.0,1,0,False,808.6435185185185,87.0,0.7835140627077122,0.7070827510042124,1.1499821646284651,1.2366388613762187,False,False,True,57.04697986577181,53.69127516778524,57.04697986577181,53.69127516778524,174667,Not screen-positive in either version,1.2366388613762187
MNG,Mongolia,WPRO,Lower middle income,High HDI,Mongolia,6.0,1.0,2025.0,2333,1415,7156,7240,3475550,2422,1473,7428,7513,3517108,2922,1812,8973,9072,3705238,4171,2686,12718,12866,4095565,5535,3641,16718,16944,4501503,2088.0,4710.0,2240,5332,1.3724817831118732,1.084010840108401,2.571795970852979,False,1,0.0,1,0,False,922.5,74.0,1.2557471264367814,1.2853014037985138,1.2738853503184713,1.084010840108401,False,False,True,79.19463087248322,82.5503355704698,79.19463087248322,82.5503355704698,5535,Not screen-positive in either version,1.084010840108401
MDA,Republic of Moldova,EURO,Upper middle income,High HDI,Republic of Moldova,5.0,1.0,2025.0,6572,3308,11024,11349,3034971,6569,3321,11024,11354,2996112,6504,3348,10963,11319,2845253,6170,3263,10431,10810,2568819,5900,3160,9952,10310,2351818,6017.0,6775.0,5855,5229,-0.1022519780888618,0.847457627118644,0.7608034083992696,False,0,0.0,1,0,False,1180.0,63.0,0.125976400199435,-0.1018419850814431,0.7380073800738007,0.847457627118644,False,False,True,11.409395973154362,2.013422818791946,11.409395973154362,2.013422818791946,5900,Not screen-positive in either version,0.847457627118644
MNE,Montenegro,EURO,Upper middle income,Very High HDI,Montenegro,4.0,1.0,2026.0,1810,948,3007,3328,638487,1821,957,3024,3349,632737,1875,1008,3119,3465,612572,1930,1094,3233,3644,574443,1915,1128,3230,3676,533303,1636.0,1924.0,1678,1778,0.0580110497237569,2.088772845953003,2.209944751381216,False,0,0.0,1,0,False,478.75,132.0,0.1760391198044009,0.0516199890170236,2.079002079002079,2.088772845953003,False,False,True,18.12080536912752,8.724832214765101,18.12080536912752,8.724832214765101,1915,Not screen-positive in either version,2.088772845953003
MAR,Morocco,EMRO,Lower middle income,Medium HDI,Morocco,91.0,60.0,2026.0,29559,16254,47550,47944,38081180,30388,16730,48833,49240,38430781,34557,19127,55269,55745,39953468,42671,23874,67796,68435,42168214,50182,28273,79323,80118,43440439,40827.0,69147.0,27802,46953,0.6976893670286546,1.813399226814396,3.078588585540783,False,0,0.0,1,0,False,551.4505494505495,115.0,0.6936586082739364,0.651375542977491,1.3160368490317729,1.813399226814396,False,False,True,50.33557046979866,48.99328859060403,50.33557046979866,48.99328859060403,50182,Not screen-positive in either version,1.813399226814396
MOZ,Mozambique,AFRO,Low income,Low HDI,Mozambique,1.0,1.0,2025.0,11851,7267,24401,25058,34631776,12247,7507,25222,25902,35631660,14474,8865,29758,30562,40846761,20647,12728,41868,42991,52124224,29179,18168,57750,59282,63530958,13699.0,32701.0,11653,28686,1.462155092397266,0.0342712224545049,0.0843810648890389,True,7,13.0,1,1,True,29179.0,5.0,1.387108548069202,1.382542663509431,0.0305801045839576,0.0342712224545049,True,True,True,85.23489932885906,91.94630872483222,85.23489932885906,91.94630872483222,29179,Retained,0.0342712224545049
OMN,Oman,EMRO,High income,Very High HDI,Oman,7.0,2.0,2025.0,1689,684,4028,4076,5281545,1773,719,4225,4276,5494701,2082,850,4922,4980,6112717,2759,1156,6385,6462,6931980,3696,1563,8346,8449,7827012,1626.0,4423.0,1512,3338,1.1882770870337476,1.893939393939394,4.144464179988159,False,0,0.0,1,0,False,528.0,120.0,1.7201722017220171,1.0846023688663284,1.5826362197603436,1.893939393939394,False,False,True,95.3020134228188,73.8255033557047,95.3020134228188,73.8255033557047,3696,Not screen-positive in either version,1.893939393939394
NAM,Namibia,AFRO,Upper middle income,Medium HDI,Namibia,3.0,2.0,2024.0,2192,1379,3957,4205,3030141,2277,1435,4105,4363,3092826,2733,1727,4876,5188,3389968,3854,2463,6741,7189,3962414,5243,3385,8996,9624,4512307,1909.0,3798.0,2133,5107,1.3918795620437958,0.5721914934197978,1.368613138686131,False,0,0.0,1,0,False,1747.6666666666667,41.0,0.9895233106338396,1.3025911286780851,0.7898894154818326,0.5721914934197978,False,False,True,69.79865771812081,83.89261744966443,69.79865771812081,83.89261744966443,5243,Not screen-positive in either version,0.5721914934197978
NPL,Nepal,SEARO,Lower middle income,Medium HDI,Nepal,13.0,7.0,2026.0,11954,8005,24254,24499,29651067,12138,8127,24606,24855,29618124,13418,8990,27105,27382,30510006,16857,11357,33882,34235,32909547,21021,14387,42184,42627,34642037,11007.0,20398.0,11373,20006,0.7584908817132341,0.6184291898577613,1.0875020913501756,False,0,0.0,1,0,False,1617.0,44.0,0.8531843372399381,0.7318339100346021,0.6373173840572605,0.6184291898577613,False,False,True,59.73154362416108,55.033557046979865,59.73154362416108,55.033557046979865,21021,Not screen-positive in either version,0.6184291898577613
NLD,The Netherlands,EURO,High income,Very High HDI,The Netherlands,154.0,27.0,2025.0,64594,26724,112827,131204,18228748,65707,27349,114760,133629,18346829,70673,30546,123518,145067,18757229,77104,35831,135199,161423,19062993,80119,39130,140798,169959,18958483,69358.0,80574.0,59460,73844,0.2403474006873702,1.9221408155368889,2.384122364306282,False,0,0.0,1,0,False,520.2532467532468,125.0,0.1617116987225699,0.219337361316146,1.911286519224564,1.9221408155368889,False,False,True,17.449664429530202,22.818791946308725,17.449664429530202,22.818791946308725,80119,Not screen-positive in either version,1.9221408155368889
CUW,Curacao,,High income,,Cura̤ao,3.0,2.0,2024.0,398,204,657,658,185489,400,205,667,668,185497,423,216,703,704,184834,444,227,748,749,180408,471,242,790,790,173506,,,369,434,0.1834170854271357,6.369426751592357,7.537688442211055,False,0,0.0,1,0,False,157.0,150.0,,0.1775,,6.369426751592357,False,False,False,,,,,471,Not comparable,6.369426751592357
NCL,New Caledonia,WPRO,High income,,New Caledonia,,,,716,263,1137,1139,292650,735,270,1170,1172,295341,848,318,1340,1342,307584,1060,415,1676,1680,327508,1224,505,1931,1938,340591,795.0,1347.0,687,1174,0.7094972067039107,,,False,0,,0,0,False,,,0.6943396226415095,0.6653061224489796,,,False,False,False,,,,,1224,Not comparable,
VUT,Vanuatu,WPRO,Lower middle income,Medium HDI,Vanuatu,,,,151,72,313,313,327786,156,74,323,323,335176,184,86,373,373,372439,246,117,497,497,451521,330,161,655,655,534394,133.0,295.0,134,293,1.185430463576159,,,False,0,,0,0,False,,,1.218045112781955,1.1153846153846154,,,False,False,False,,,,,330,Not comparable,
NZL,New Zealand,WPRO,High income,Very High HDI,New Zealand,35.0,10.0,2024.0,15104,5829,28500,28738,5213951,15404,5987,29099,29344,5251907,16834,6828,32058,32342,5407358,19182,8446,37147,37511,5617299,20889,9670,40843,41273,5755297,15870.0,22424.0,13837,19034,0.3830111228813559,1.6755230025372203,2.3172669491525424,False,0,0.0,1,0,False,596.8285714285714,107.0,0.4129804662885947,0.3560763438068035,1.5608276846236175,1.6755230025372203,False,False,True,35.57046979865772,32.21476510067114,35.57046979865772,32.21476510067114,20889,Not screen-positive in either version,1.6755230025372203
NIC,Nicaragua,PAHO,Lower middle income,Medium HDI,Nicaragua,6.0,2.0,2026.0,4116,1887,8606,8919,6916149,4275,1966,8921,9246,7007509,5121,2380,10603,10992,7441612,7177,3430,14692,15235,8189923,9844,4803,19891,20647,8756439,4117.0,9228.0,3955,9461,1.391642371234208,0.609508329947176,1.4577259475218658,False,1,0.0,1,0,False,1640.6666666666667,43.0,1.2414379402477531,1.302690058479532,0.6501950585175552,0.609508329947176,False,False,True,78.52348993288591,84.56375838926175,78.52348993288591,84.56375838926175,9844,Not screen-positive in either version,0.609508329947176
NER,Niger,AFRO,Low income,Low HDI,Niger,1.0,1.0,2021.0,7662,4382,15572,16234,27032421,7953,4547,16166,16854,27917839,9586,5472,19445,20278,32518084,13994,7946,28132,29335,42316748,20453,11624,40752,42464,52513884,4957.0,13280.0,7410,19785,1.6694074654137303,0.0488925829951596,0.1305142260506395,True,7,9.0,1,1,True,20453.0,7.0,1.679039741779302,1.571733936879165,0.0753012048192771,0.0488925829951596,True,True,True,94.63087248322148,97.31543624161074,94.63087248322148,97.31543624161074,20453,Retained,0.0488925829951596
NGA,Nigeria,AFRO,Lower middle income,Low HDI,Nigeria,17.0,15.0,2026.0,101242,57344,149084,152261,232679487,104054,58970,153200,156463,237527791,119734,68088,176002,179737,262380978,159955,91189,233606,238528,312710424,211443,120673,306408,312744,359185564,88345.0,187942.0,97049,202738,1.088490942494222,0.0803999186541999,0.1679145018865688,False,0,83.0,1,0,False,12437.823529411764,10.0,1.1273643103741016,1.032050666000346,0.090453437762714,0.0803999186541999,False,False,True,74.49664429530202,71.14093959731544,74.49664429530202,71.14093959731544,211443,Not screen-positive in either version,0.0803999186541999
NOR,Norway,EURO,High income,Very High HDI,Norway,44.0,10.0,2021.0,20036,6111,35987,39345,5576668,20465,6292,36766,40238,5623081,22416,7209,40382,44451,5729104,25638,8790,46412,51551,5853880,27883,10093,50761,56819,5899839,22060.0,31071.0,18536,25760,0.3916450389299262,1.5780224509557794,2.1960471151926533,False,0,0.0,1,0,False,633.7045454545455,105.0,0.4084768812330008,0.3624725140483753,1.4161114865952174,1.5780224509557794,False,False,True,34.22818791946309,32.88590604026846,34.22818791946309,32.88590604026846,27883,Not screen-positive in either version,1.5780224509557794
PAK,Pakistan,EMRO,Lower middle income,Low HDI,Pakistan,84.0,28.0,2026.0,108419,62874,186233,190308,251269175,111281,64529,190960,195144,255219565,127568,73974,217866,222663,276883264,168672,98132,285630,292004,324937707,221111,129557,371520,379941,371863801,105159.0,212166.0,104033,212338,1.0394119111963769,0.3798996883918032,0.7747719495660355,False,0,21.0,1,0,False,2632.2738095238096,35.0,1.0175733888682852,0.9869609367277432,0.3959164050790418,0.3798996883918032,False,False,True,71.81208053691275,68.45637583892618,71.81208053691275,68.45637583892618,221111,Not screen-positive in either version,0.3798996883918032
PAN,Panama,PAHO,Upper middle income,Very High HDI,Panama,12.0,4.0,2026.0,4729,1700,9135,9417,4515585,4909,1767,9463,9754,4571199,5898,2126,11255,11601,4833867,8400,3023,15649,16134,5286601,11429,4076,20747,21408,5630688,4594.0,8821.0,4523,10973,1.4167900190315077,1.0499606264765071,2.5375343624444917,False,0,0.0,1,0,False,952.4166666666666,72.0,0.9201131911188508,1.3281727439397026,1.360389978460492,1.0499606264765071,False,False,True,65.77181208053692,87.24832214765101,65.77181208053692,87.24832214765101,11429,Not screen-positive in either version,1.0499606264765071
PNG,Papua New Guinea,WPRO,Lower middle income,Medium HDI,Papua New Guinea,2.0,1.0,2024.0,7607,4409,13398,13908,10576512,7910,4595,13912,14438,10762825,9562,5596,16717,17325,11671433,13359,7918,23283,24058,13376169,17534,10447,30497,31449,14906600,7686.0,15928.0,7299,16837,1.3049822531878532,0.1140641040264628,0.26291573550677,True,6,7.0,1,1,True,8767.0,17.0,1.0723393182409575,1.2166877370417195,0.1255650426921145,0.1140641040264628,False,True,True,73.15436241610739,78.52348993288591,73.15436241610739,78.52348993288591,17534,New in GCO version 2024,0.1140641040264628
PRY,Paraguay,PAHO,Upper middle income,High HDI,Paraguay,11.0,6.0,2026.0,7261,3309,12311,13064,6929162,7495,3418,12693,13470,7013088,8773,4011,14753,15667,7407629,11843,5424,19653,20915,8087580,15538,7161,25474,27153,8640473,7197.0,13470.0,7020,15063,1.1399256300785017,0.707941820054061,1.5149428453381075,False,0,0.0,1,0,False,1412.5454545454545,49.0,0.8716131721550646,1.0731154102735156,0.8166295471417966,0.707941820054061,False,False,True,62.41610738255034,72.48322147651007,62.41610738255034,72.48322147651007,15538,Not screen-positive in either version,0.707941820054061
PER,Peru,PAHO,Upper middle income,High HDI,Peru,68.0,26.0,2026.0,32082,13890,74073,77485,34217858,33055,14360,76271,79811,34576674,38113,16824,87684,91899,36193891,49362,22563,113094,118922,38794657,61470,29314,140784,148605,40583887,30368.0,56387.0,31024,59380,0.9160276790723773,1.1062306816333172,2.119568605448538,False,0,0.0,1,0,False,903.9705882352941,77.0,0.8567900421496313,0.859627892905763,1.2059517264617732,1.1062306816333172,False,False,True,60.40268456375839,60.40268456375839,60.40268456375839,60.40268456375839,61470,Not screen-positive in either version,1.1062306816333172
PHL,Philippines,WPRO,Lower middle income,High HDI,Philippines,79.0,63.0,2026.0,83346,41712,149050,149852,115843680,86321,43282,154095,154926,116786971,101977,51559,180475,181458,121408905,135654,69543,236878,238191,129546670,171333,88865,296790,298459,134373447,110397.0,214968.0,76691,158036,1.0556835361025123,0.4610903912264421,0.9478559258992632,False,0,2.0,1,0,False,2168.772151898734,37.0,0.947226826815946,0.9848356715051958,0.3674965576271817,0.4610903912264421,False,False,True,67.11409395973155,67.78523489932886,67.11409395973155,67.78523489932886,171333,Not screen-positive in either version,0.4610903912264421
POL,Poland,EURO,High income,Very High HDI,Poland,173.0,47.0,2026.0,122342,64354,196176,202797,38539209,123717,65374,198382,205146,38140917,130582,70953,210034,217680,37198549,140281,81146,227607,237052,35179561,148169,87502,239388,249556,32814105,133222.0,165038.0,111802,134356,0.2111049353451799,1.1675856623180287,1.4140687580716351,False,0,0.0,1,0,False,856.4682080924855,82.0,0.2388194142108661,0.1976446244250991,1.0482434348453085,1.1675856623180287,False,False,True,22.818791946308725,21.47651006711409,22.818791946308725,21.47651006711409,148169,Not screen-positive in either version,1.1675856623180287
PRT,Portugal,EURO,High income,Very High HDI,Portugal,57.0,24.0,2025.0,37477,16276,66705,69439,10425301,37778,16510,67298,70082,10411843,39050,17616,69896,72931,10317935,40218,19403,72954,76470,10082263,39281,20213,72363,76207,9770279,37732.0,42021.0,33925,35214,0.0481361901966539,1.4510832208955984,1.520932838807802,False,0,0.0,1,0,False,689.140350877193,98.0,0.1136700943496236,0.0397850600878817,1.356464624830442,1.4510832208955984,False,False,True,10.06711409395973,8.053691275167784,10.06711409395973,8.053691275167784,39281,Not screen-positive in either version,1.4510832208955984
GNB,Guinea-Bissau,AFRO,Low income,Low HDI,Guinea-Bissau,,,,839,496,1568,1584,2201364,869,515,1621,1638,2249526,1027,611,1913,1933,2488943,1435,863,2651,2679,2969713,1964,1196,3588,3625,3438616,728.0,1698.0,805,1882,1.3408820023837902,,,False,0,,0,0,False,,,1.3324175824175826,1.2600690448791716,,,False,False,False,,,,,1964,Not comparable,
TLS,Timor-Leste,SEARO,Lower middle income,Medium HDI,Timor-Leste,,,,903,528,1578,1593,1400647,919,534,1605,1621,1418527,1018,590,1768,1785,1519813,1322,756,2272,2292,1718261,1788,1038,3044,3073,1889258,513.0,973.0,840,1664,0.9800664451827245,,,False,0,,0,0,False,,,0.8966861598440545,0.9455930359085962,,,False,False,False,,,,,1788,Not comparable,
PRI,Puerto Rico,PAHO,High income,,Puerto Rico,20.0,13.0,2021.0,8887,3615,16499,16568,3242214,8961,3653,16658,16728,3235299,9196,3782,17198,17274,3140750,9164,3828,17347,17430,2853797,8756,3710,16673,16756,2504004,9531.0,9692.0,8300,8170,-0.0147406323843817,2.284148012791229,2.2504782266231573,False,0,0.0,1,0,False,437.8,138.0,0.0168922463540026,-0.0228769110590335,2.063557573256294,2.284148012791229,False,False,True,4.697986577181208,4.026845637583892,4.697986577181208,4.026845637583892,8756,Not screen-positive in either version,2.284148012791229
QAT,Qatar,EMRO,High income,Very High HDI,Qatar,4.0,1.0,2023.0,1521,700,3303,3326,3048432,1551,715,3370,3393,3115897,1651,765,3581,3605,3333621,1907,882,4078,4104,3711513,2333,1072,4896,4924,4164471,726.0,2013.0,1409,2176,0.5338593030900722,1.7145306472353192,2.6298487836949374,False,0,0.0,1,0,False,583.25,109.0,1.772727272727273,0.5041908446163765,1.987083954297069,1.7145306472353192,False,False,True,96.64429530201345,39.59731543624161,96.64429530201345,39.59731543624161,2333,Not screen-positive in either version,1.7145306472353192
REU,"France, La Reunion",AFRO,,,"France, La R̩union",5.0,1.0,2018.0,1970,732,3336,3337,878597,2024,754,3429,3430,882411,2272,881,3876,3877,900879,2597,1118,4540,4541,929488,2657,1260,4769,4770,941424,2013.0,2849.0,1828,2453,0.3487309644670051,1.881821603312006,2.538071065989848,False,0,0.0,1,0,False,531.4,119.0,0.4153005464480874,0.3127470355731225,1.755001755001755,1.881821603312006,False,False,True,36.24161073825504,28.187919463087248,36.24161073825504,28.187919463087248,2657,Not screen-positive in either version,1.881821603312006
ROU,Romania,EURO,Upper middle income,Very High HDI,Romania,118.0,56.0,2026.0,57251,28482,95376,98829,19015095,57503,28674,95800,99284,18908657,58688,29701,97865,101475,18359519,59744,31079,100143,104001,17209726,58258,31157,98308,102315,16027274,59940.0,67599.0,52743,53393,0.0175892124155037,2.025472896426242,2.0610993694433284,False,0,0.0,1,0,False,493.7118644067797,129.0,0.1277777777777777,0.0131297497521869,1.7455879524845042,2.025472896426242,False,False,True,12.08053691275168,6.711409395973154,12.08053691275168,6.711409395973154,58258,Not screen-positive in either version,2.025472896426242
