all_cancer_absolute_case_increase_2050,all_cancer_cases_2024,all_cancer_cases_2030,all_cancer_cases_2040,all_cancer_cases_2050,all_cancer_deaths_2024,all_cancer_deaths_2030,all_cancer_deaths_2040,all_cancer_deaths_2050,all_cancer_relative_case_growth_2050,brachy_units_per_1000_selected_site_cases_2050,brachytherapy_flag,brachytherapy_units,country_code,country_iso3,ct_units,dirac_country,dirac_iso3,dirac_last_update_year,dirac_matched,dirac_region,gco_country,hdi_label,acceleration_risk,high_growth_q75,income_label,kv_therapy_units,lower_quartile_unit_density,mv_therapy_units,mv_units_per_1000_all_cancer_cases_2050,mv_units_per_1000_selected_site_cases_2050,mv_units_per_million_population_2024,population_2024,population_2030,population_2040,population_2050,proton_ion_units,rt_centres_per_10000_selected_site_cases_2050,rt_centres_total,rt_centres_with_rt,selected_site_case_increase_2050,selected_site_death_increase_2050,selected_site_cases_2024,selected_site_cases_2030,selected_site_cases_2040,selected_site_cases_2050,selected_site_deaths_2024,selected_site_deaths_2030,selected_site_deaths_2040,selected_site_deaths_2050,selected_site_relative_case_growth_2050,selected_site_relative_death_growth_2050,selected_site_cases_per_mv_unit_2050,share_global_selected_site_case_increment,simulators,treatment_planning_systems,unit_pressure_rank,who_region
46683.0,140673.0,156481.0,179523.0,187356.0,102137.0,114969.0,133119.0,140287.0,0.331854726919878,0.0,No,0,408,PRK,0,Dem. P.R. of Korea,PRK,2016,1,Eastern Asia,"Korea, Democratic People's Republic of",,0,0,Low income,0,1,2,0.01067486496295822,0.04533297066956798,0.07547502755876287,26498831.0,26784911.0,26542441.0,25787136.0,0,0.4533297066956798,3,2,11216.0,8969.0,32902.0,36652.0,42186.0,44118.0,24193.0,27211.0,31454.0,33162.0,0.3408911312382226,0.37072706981358244,22059.0,0.0021718221948377786,0,0,6,SEARO
208561.0,496457.0,570476.0,668804.0,705018.0,202347.0,252186.0,342467.0,412441.0,0.4200988202402222,0.2599866493342234,No,37,410,KOR,0,"Korea, Republic of",KOR,2023,1,Eastern Asia,"Korea, Republic of",Very High HDI,0,0,High income,0,0,190,0.26949666533336736,1.3350665776622281,3.67379784343426,51717598.0,51188592.0,48948697.0,45143141.0,2,4.567333028844465,68,65,43994.0,40813.0,98321.0,114370.0,135439.0,142315.0,36873.0,46542.0,64122.0,77686.0,0.44745273135952646,1.106853253057793,749.0263157894736,0.008518825395835702,0,0,88,WPRO
6484.0,8526.0,9840.0,12296.0,15010.0,3794.0,4427.0,5676.0,7075.0,0.7604973023692235,0.27078256160303277,No,1,414,KWT,0,Kuwait,KWT,2021,1,Western Asia,Kuwait,Very High HDI,0,0,High income,0,0,5,0.3331112591605596,1.353912808015164,1.0132710131129428,4934514.0,5324208.0,5831219.0,6367762.0,0,5.415651232060656,2,2,1641.0,686.0,2052.0,2388.0,3015.0,3693.0,802.0,938.0,1200.0,1488.0,0.7997076023391813,0.8553615960099751,738.6,0.00031775679580320923,0,0,89,EMRO
16109.0,17562.0,21278.0,27412.0,33671.0,10231.0,12581.0,16378.0,20301.0,0.9172645484568955,0.12621481761958853,No,1,417,KGZ,0,Kyrgyzstan,KGZ,2025,1,Central Asia,Kyrgyzstan,High HDI,0,0,Lower middle income,0,1,1,0.02969914763446289,0.12621481761958853,0.13915910881950075,7186019.0,7803628.0,8757705.0,9642964.0,0,1.2621481761958855,1,1,3800.0,2083.0,4123.0,5004.0,6446.0,7923.0,2150.0,2632.0,3408.0,4233.0,0.9216589861751152,0.9688372093023255,7923.0,0.0007358170774236411,0,0,19,EURO
16552.0,16695.0,19946.0,26205.0,33247.0,11418.0,13790.0,18548.0,24085.0,0.991434561245882,0.0,No,0,418,LAO,0,Lao People's Democratic Republic,LAO,2022,1,South-Eastern Asia,Lao People's Democratic Republic,Medium HDI,0,0,Lower middle income,0,1,1,0.030077901765572835,0.16417665407978985,0.1287029777235738,7769828.0,8357033.0,9169011.0,9757295.0,0,1.6417665407978985,1,1,2977.0,2031.0,3114.0,3722.0,4860.0,6091.0,1912.0,2302.0,3070.0,3943.0,0.9560051380860629,1.0622384937238494,6091.0,0.0005764545893395209,0,0,24,WPRO
21984.0,35000.0,40430.0,49301.0,56984.0,17312.0,20117.0,24579.0,28464.0,0.6281142857142857,0.1272264631043257,No,2,422,LBN,0,Lebanon,LBN,2026,1,Western Asia,Lebanon,High HDI,0,0,Upper middle income,0,0,16,0.2807805699845571,1.0178117048346056,2.7557827086002638,5805973.0,6103817.0,6620340.0,6999268.0,0,7.633587786259542,12,12,6083.0,2645.0,9637.0,11160.0,13613.0,15720.0,4190.0,4870.0,5929.0,6835.0,0.6312130331015876,0.6312649164677804,982.5,0.0011778882320968443,0,0,68,EMRO
3784.0,4155.0,4738.0,6088.0,7939.0,2646.0,3008.0,3955.0,5259.0,0.9107099879663056,nan,,,426,LSO,,,,,0,,Lesotho,Low HDI,0,0,Lower middle income,,0,,nan,nan,nan,2337432.0,2493827.0,2757883.0,2993086.0,,nan,,,1193.0,812.0,1264.0,1442.0,1865.0,2457.0,829.0,943.0,1233.0,1641.0,0.9438291139240507,0.9794933655006032,nan,0.00023100783509642206,,,,AFRO
231.0,22169.0,22429.0,22728.0,22400.0,11548.0,11913.0,12590.0,12856.0,0.010419955794126934,0.16803898504453033,No,1,428,LVA,0,Latvia,LVA,2023,1,Northern Europe,Latvia,Very High HDI,0,0,High income,2,0,15,0.6696428571428571,2.520584775667955,8.0133213454046,1871883.0,1777628.0,1640656.0,1513821.0,0,10.08233910267182,6,6,58.0,345.0,5893.0,5969.0,6039.0,5951.0,2810.0,2904.0,3079.0,3155.0,0.009842185643984388,0.12277580071174377,396.73333333333335,1.1230892234360838e-05,0,0,140,EURO
9299.0,8376.0,9953.0,13366.0,17675.0,5478.0,6530.0,8810.0,11745.0,1.1101957975167145,nan,,,430,LBR,,,,,0,,Liberia,Low HDI,0,0,Low income,,0,,nan,nan,nan,5612827.0,6366301.0,7681697.0,8910538.0,,nan,,,2601.0,1541.0,2239.0,2670.0,3621.0,4840.0,1302.0,1556.0,2115.0,2843.0,1.1616793211255025,1.183563748079877,nan,0.0005036474258891816,,,,AFRO
21546.0,16070.0,20036.0,28458.0,37616.0,9419.0,12025.0,17586.0,23534.0,1.3407591785936528,0.0,No,0,434,LBY,0,Libya,LBY,2023,1,Northern Africa,Libya,High HDI,0,1,Upper middle income,0,0,11,0.2924287537218205,1.1622992392223161,1.4903067064750168,7381031.0,7885817.0,8651426.0,9260615.0,0,5.283178360101437,5,5,5489.0,3408.0,3975.0,4995.0,7161.0,9464.0,2320.0,2970.0,4336.0,5728.0,1.380880503144654,1.4689655172413794,860.3636363636364,0.001062868404731149,0,0,76,EMRO
2218.0,32439.0,33140.0,34386.0,34657.0,16008.0,16620.0,17975.0,18634.0,0.06837448749961467,0.8427262193194985,No,8,440,LTU,0,Lithuania,LTU,2024,1,Northern Europe,Lithuania,Very High HDI,0,0,High income,4,0,16,0.4616671956603284,1.685452438638997,5.596135308955636,2859116.0,2706365.0,2484842.0,2258783.0,0,5.267038870746866,5,5,474.0,608.0,9019.0,9201.0,9461.0,9493.0,3775.0,3928.0,4232.0,4383.0,0.052555715711276194,0.16105960264900662,593.3125,9.178349860494891e-05,0,0,105,EURO
4100.0,5508.0,6419.0,8106.0,9608.0,2192.0,2600.0,3496.0,4469.0,0.7443718228031954,0.7581501137225171,No,2,442,LUX,0,Luxembourg,LUX,2017,1,Western Europe,Luxembourg,Very High HDI,0,0,High income,0,0,4,0.4163197335553705,1.5163002274450341,5.943130187238316,673046.0,713675.0,762681.0,791473.0,0,3.790750568612585,1,1,1100.0,544.0,1538.0,1802.0,2252.0,2638.0,538.0,637.0,852.0,1082.0,0.7152145643693107,1.0111524163568772,659.5,0.00021299968030684348,0,0,98,EURO
50818.0,42251.0,51606.0,70251.0,93069.0,25947.0,31886.0,43870.0,59016.0,1.2027644316110861,0.03913128546272745,No,1,450,MDG,0,Madagascar,MDG,2022,1,Eastern Africa,Madagascar,Low HDI,1,1,Low income,0,1,3,0.03223414885729942,0.11739385638818235,0.09385276290958831,31964962.0,36693190.0,44846907.0,53185484.0,0,0.782625709254549,2,2,14497.0,9490.0,11058.0,13657.0,18923.0,25555.0,7002.0,8676.0,12093.0,16492.0,1.3109965635738832,1.355327049414453,8518.333333333334,0.0028071421503711906,0,0,16,AFRO
69331.0,46082.0,58053.0,83672.0,115413.0,27279.0,34568.0,50914.0,71860.0,1.5045136929820755,0.0,No,0,454,MWI,0,Malawi,MWI,2026,1,Eastern Africa,Malawi,Low HDI,1,1,Low income,0,1,2,0.017329070382019356,0.058276756315743465,0.09235616082089111,21655296.0,25160297.0,31302107.0,37361691.0,0,0.5827675631574346,2,2,21455.0,13773.0,12864.0,16441.0,24310.0,34319.0,7752.0,9935.0,14961.0,21525.0,1.667832711442786,1.776702786377709,17159.5,0.004154461946348479,0,0,8,AFRO
118551.0,108581.0,132525.0,177435.0,227132.0,65543.0,80848.0,110621.0,144289.0,1.0918208526353599,0.1927829089188384,No,11,458,MYS,0,Malaysia,MYS,2026,1,South-Eastern Asia,Malaysia,Very High HDI,0,0,Upper middle income,0,0,71,0.3125935579310709,1.2443260484761387,1.9967555253811111,35557683.0,37961728.0,41509652.0,44289782.0,0,5.432972887712719,32,31,29139.0,18549.0,27920.0,33978.0,45036.0,57059.0,16168.0,19855.0,26865.0,34717.0,1.043660458452722,1.1472662048490847,803.6478873239437,0.005642361531328284,0,0,81,WPRO
2085.0,1049.0,1382.0,2157.0,3134.0,684.0,932.0,1594.0,2428.0,1.9876072449952336,nan,,,462,MDV,,,,,0,,Maldives,High HDI,0,1,Upper middle income,,0,,nan,nan,nan,527809.0,539677.0,564808.0,589975.0,,nan,,,604.0,451.0,266.0,362.0,585.0,870.0,169.0,235.0,408.0,620.0,2.2706766917293235,2.668639053254438,nan,0.00011695618809575769,,,,SEARO
40875.0,27628.0,33975.0,48472.0,68503.0,17986.0,22198.0,31937.0,45394.0,1.4794773418271319,0.0,No,0,466,MLI,0,Mali,MLI,2026,1,Western Africa,Mali,Low HDI,1,1,Low income,0,1,2,0.029195801643723634,0.10947506705347856,0.08170400233183223,24478605.0,29002877.0,37413651.0,46154087.0,0,0.5473753352673929,1,1,11088.0,6672.0,7181.0,8864.0,12759.0,18269.0,4248.0,5249.0,7592.0,10920.0,1.5440746414148447,1.5706214689265536,9134.5,0.002147036777492982,0,0,14,AFRO
3437.0,6269.0,7406.0,8730.0,9706.0,2130.0,2517.0,3024.0,3473.0,0.5482533099377891,0.0,No,0,470,MLT,0,Malta,MLT,2024,1,Southern Europe,Malta,Very High HDI,0,0,High income,1,0,3,0.30908716257984753,1.4955134596211366,5.559498681472229,539617.0,555242.0,551742.0,535730.0,0,4.985044865403789,1,1,628.0,305.0,1378.0,1553.0,1782.0,2006.0,477.0,566.0,682.0,782.0,0.45573294629898403,0.639412997903564,668.6666666666666,0.00012160345384790699,0,0,96,EURO
-444.0,4214.0,4425.0,4318.0,3770.0,1930.0,2141.0,2439.0,2463.0,-0.10536307546274323,0.9891196834817013,No,1,474,MTQ,0,Martinique,MTQ,2023,1,Caribbean,"France, Martinique",,0,0,,0,0,3,0.7957559681697612,2.9673590504451037,8.741156862973625,343204.0,327647.0,305857.0,282079.0,0,9.891196834817013,1,1,-267.0,101.0,1278.0,1321.0,1223.0,1011.0,415.0,455.0,515.0,516.0,-0.20892018779342722,0.2433734939759036,337.0,-5.17008314926611e-05,0,0,145,PAHO
9656.0,7146.0,8684.0,12089.0,16802.0,4551.0,5536.0,7753.0,10884.0,1.3512454520011195,0.20990764063811923,No,1,478,MRT,0,Mauritania,MRT,2019,1,Western Africa,Mauritania,Low HDI,0,1,Lower middle income,0,0,4,0.23806689679800025,0.8396305625524769,0.7737832934770456,5169406.0,6062535.0,7681917.0,9415610.0,0,2.0990764063811924,1,1,2761.0,1627.0,2003.0,2441.0,3410.0,4764.0,1158.0,1412.0,1980.0,2785.0,1.3784323514727908,1.4050086355785838,1191.0,0.0005346291975701771,0,0,54,AFRO
2122.0,5909.0,6633.0,7538.0,8031.0,2934.0,3432.0,4168.0,4654.0,0.3591132171264173,0.45724737082761774,No,1,480,MUS,0,Mauritius,MUS,2024,1,Eastern Africa,Mauritius,High HDI,0,0,Upper middle income,0,0,5,0.6225874735400324,2.286236854138089,3.933359450840087,1271178.0,1250440.0,1195233.0,1107203.0,0,4.572473708276178,1,1,591.0,439.0,1596.0,1799.0,2048.0,2187.0,738.0,861.0,1052.0,1177.0,0.37030075187969924,0.5948509485094851,437.4,0.00011443891914667681,0,0,132,AFRO
301465.0,395798.0,461940.0,579851.0,697263.0,191505.0,230317.0,306134.0,389192.0,0.7616637779877614,0.39194726527703544,No,66,484,MEX,0,Mexico,MEX,2026,1,Central America,Mexico,High HDI,0,0,Upper middle income,2,0,216,0.3097826788457153,1.282736504543025,1.6506061541612502,130861017.0,136904744.0,144624332.0,148946282.0,0,7.066927964843518,123,119,72355.0,40054.0,96035.0,112478.0,140896.0,168390.0,36885.0,44613.0,59890.0,76939.0,0.7534232311136565,1.085915683882337,779.5833333333334,0.014010538062365144,0,0,84,PAHO
19266.0,14396.0,18045.0,25584.0,33662.0,10021.0,12848.0,18816.0,24995.0,1.33828841344818,0.18754688672168043,No,1,496,MNG,0,Mongolia,MNG,2025,1,Eastern Asia,Mongolia,High HDI,0,1,Lower middle income,1,0,6,0.17824252866734003,1.1252813203300824,1.7263454705010717,3475550.0,3705238.0,4095565.0,4501503.0,0,1.8754688672168043,1,1,3092.0,2188.0,2240.0,2808.0,4011.0,5332.0,1385.0,1775.0,2632.0,3573.0,1.3803571428571428,1.579783393501805,888.6666666666666,0.0005987227377352364,0,0,73,WPRO
-2111.0,22373.0,22282.0,21241.0,20262.0,12236.0,12453.0,12147.0,11773.0,-0.09435480266392526,0.38248231019315354,No,2,498,MDA,0,Republic of Moldova,MDA,2025,1,Eastern Europe,Republic of Moldova,High HDI,0,0,Upper middle income,0,0,5,0.24676734774454645,0.9562057754828839,1.6474621998035566,3034971.0,2845253.0,2568819.0,2351818.0,0,1.9124115509657678,1,1,-626.0,-145.0,5855.0,5782.0,5478.0,5229.0,2925.0,2949.0,2875.0,2780.0,-0.10691716481639624,-0.04957264957264957,1045.8,-0.00012121618170189455,0,0,63,EURO
571.0,6335.0,6584.0,6877.0,6906.0,3247.0,3460.0,3774.0,3905.0,0.09013417521704814,0.562429696287964,No,1,499,MNE,0,Montenegro,MNE,2026,1,Southern Europe,Montenegro,Very High HDI,0,0,Upper middle income,0,0,4,0.5792064871126557,2.249718785151856,6.264810403344156,638487.0,612572.0,574443.0,533303.0,0,5.62429696287964,1,1,100.0,170.0,1678.0,1739.0,1791.0,1778.0,894.0,951.0,1032.0,1064.0,0.05959475566150179,0.19015659955257272,444.5,1.9363607300622135e-05,0,0,131,EURO
63947.0,95494.0,111014.0,136231.0,159441.0,52844.0,62246.0,77912.0,92502.0,0.6696441661256205,0.51114944731966,No,24,504,MAR,0,Morocco,MAR,2026,1,Northern Africa,Morocco,Medium HDI,0,0,Lower middle income,0,0,91,0.5707440369791961,1.9381083210870444,2.3896318338875004,38081180.0,39953468.0,42168214.0,43440439.0,0,12.778736182991501,61,60,19151.0,11331.0,27802.0,32468.0,40000.0,46953.0,15480.0,18199.0,22673.0,26811.0,0.6888353355873679,0.7319767441860465,515.967032967033,0.003708324434142145,0,0,114,EMRO
67573.0,49459.0,60320.0,84859.0,117032.0,29178.0,35532.0,50418.0,70566.0,1.3662427465173175,0.0,No,0,508,MOZ,0,Mozambique,MOZ,2025,1,Eastern Africa,Mozambique,Low HDI,1,1,Low income,0,1,1,0.008544671542825894,0.034860210555671754,0.0288752156401104,34631776.0,40846761.0,52124224.0,63530958.0,0,0.34860210555671756,1,1,17033.0,10756.0,11653.0,14235.0,20305.0,28686.0,7171.0,8750.0,12564.0,17927.0,1.461683686604308,1.4999302747176126,28686.0,0.0032982032315149678,0,0,5,AFRO
8691.0,8104.0,9902.0,12847.0,16795.0,3432.0,4253.0,5775.0,7803.0,1.0724333662388943,0.2995805871779509,No,1,512,OMN,0,Oman,OMN,2025,1,Western Asia,Oman,Very High HDI,0,1,High income,0,0,7,0.4167907115212861,2.097064110245656,1.325369754494187,5281545.0,6112717.0,6931980.0,7827012.0,0,5.991611743559018,2,2,1826.0,800.0,1512.0,1863.0,2481.0,3338.0,613.0,761.0,1041.0,1413.0,1.2076719576719577,1.3050570962479608,476.85714285714283,0.00035357946930936017,0,0,125,EMRO
10458.0,8162.0,10064.0,13930.0,18620.0,4972.0,6187.0,8725.0,11887.0,1.281303602058319,0.1958096729978461,No,1,516,NAM,0,Namibia,NAM,2024,1,Southern Africa,Namibia,Medium HDI,0,1,Upper middle income,0,0,3,0.1611170784103115,0.5874290189935383,0.9900529381306018,3030141.0,3389968.0,3962414.0,4512307.0,0,3.9161934599569217,2,2,2974.0,1963.0,2133.0,2660.0,3753.0,5107.0,1350.0,1690.0,2411.0,3313.0,1.3942803563056727,1.454074074074074,1702.3333333333333,0.0005758736811205022,0,0,41,AFRO
36058.0,48753.0,54487.0,68117.0,84811.0,34377.0,38520.0,48562.0,61523.0,0.7396057678501836,0.19994001799460162,No,4,524,NPL,0,Nepal,NPL,2026,1,Southern Asia,Nepal,Medium HDI,0,0,Lower middle income,0,0,13,0.15328200351369517,0.6498050584824553,0.43843278894482957,29651067.0,30510006.0,32909547.0,34642037.0,0,3.4989503149055285,8,7,8633.0,6097.0,11373.0,12771.0,16048.0,20006.0,7646.0,8589.0,10853.0,13743.0,0.7590785193000967,0.7974104106722469,1538.923076923077,0.0016716602182627088,0,0,44,SEARO
66726.0,244031.0,268585.0,296622.0,310757.0,101934.0,117045.0,138446.0,151661.0,0.27343247374309004,0.41980391094740266,No,31,528,NLD,0,"Netherlands, Kingdom of the",NLD,2025,1,Western Europe,The Netherlands,Very High HDI,0,0,High income,6,0,154,0.49556405809040505,2.0854774930935487,8.448194028465366,18228748.0,18757229.0,19062993.0,18958483.0,3,3.6563566437354424,27,27,14384.0,11544.0,59460.0,65118.0,71086.0,73844.0,25041.0,28611.0,33522.0,36585.0,0.2419105280861083,0.46100395351623336,479.5064935064935,0.0027852612741214875,0,0,123,EURO
265.0,1315.0,1407.0,1497.0,1580.0,738.0,794.0,854.0,916.0,0.20152091254752852,4.608294930875576,No,2,531,CUW,0,Netherlands Antilles,CUW,2024,1,Caribbean,Cura̤ao,,0,0,High income,0,0,3,1.8987341772151898,6.912442396313364,16.17346581198885,185489.0,184834.0,180408.0,173506.0,0,46.08294930875576,3,2,65.0,36.0,369.0,392.0,411.0,434.0,195.0,207.0,218.0,231.0,0.17615176151761516,0.18461538461538463,144.66666666666666,1.2586344745404386e-05,0,0,150,
1593.0,2276.0,2682.0,3356.0,3869.0,934.0,1128.0,1482.0,1805.0,0.6999121265377856,nan,,,540,NCL,,,,,0,,New Caledonia,,0,0,High income,,0,,nan,nan,nan,292650.0,307584.0,327508.0,340591.0,,nan,,,487.0,233.0,687.0,813.0,1017.0,1174.0,254.0,307.0,400.0,487.0,0.7088791848617176,0.9173228346456693,nan,9.430076755402979e-05,,,,WPRO
684.0,626.0,746.0,994.0,1310.0,290.0,344.0,464.0,630.0,1.0926517571884984,nan,,,548,VUT,,,,,0,,Vanuatu,Medium HDI,0,0,Lower middle income,,0,,nan,nan,nan,327786.0,372439.0,451521.0,534394.0,,nan,,,159.0,79.0,134.0,164.0,218.0,293.0,64.0,77.0,104.0,143.0,1.1865671641791045,1.234375,nan,3.078813560798919e-05,,,,WPRO
24878.0,57238.0,64400.0,74658.0,82116.0,23460.0,27614.0,34438.0,39592.0,0.43464132219853946,0.21015025743406535,No,4,554,NZL,0,New Zealand,NZL,2024,1,Australia and New Zealand,New Zealand,Very High HDI,0,0,High income,3,0,35,0.42622631399483657,1.8388147525480718,6.712759671120806,5213951.0,5407358.0,5617299.0,5755297.0,0,5.253756435851634,10,10,5197.0,3478.0,13837.0,15398.0,17503.0,19034.0,5325.0,6234.0,7698.0,8803.0,0.37558719375587196,0.6531455399061032,543.8285714285714,0.0010063266714133324,0,0,109,WPRO
23013.0,17525.0,21595.0,29927.0,40538.0,9415.0,11801.0,16846.0,23356.0,1.3131526390870185,0.2113941443822006,No,2,558,NIC,0,Nicaragua,NIC,2026,1,Central America,Nicaragua,Medium HDI,0,1,Lower middle income,1,0,6,0.14800927524791554,0.6341824331466018,0.8675348087497826,6916149.0,7441612.0,8189923.0,8756439.0,0,2.1139414438220063,2,2,5506.0,2798.0,3955.0,4921.0,6896.0,9461.0,1811.0,2284.0,3291.0,4609.0,1.3921618204804045,1.545002760905577,1576.8333333333333,0.0010661602179722546,0,0,42,PAHO
51410.0,31806.0,39723.0,57467.0,83216.0,20689.0,25831.0,37314.0,54235.0,1.6163616927623718,0.0,No,0,562,NER,0,Niger,NER,2021,1,Western Africa,Niger,Low HDI,1,1,Low income,0,1,1,0.01201691982311094,0.05054334091483447,0.036992617124452155,27032421.0,32518084.0,42316748.0,52513884.0,0,0.5054334091483447,1,1,12375.0,7039.0,7410.0,9269.0,13530.0,19785.0,4257.0,5315.0,7718.0,11296.0,1.6700404858299596,1.6535118628141885,19785.0,0.002396246403451989,0,0,7,AFRO
317807.0,301345.0,355739.0,472134.0,619152.0,180861.0,214496.0,286026.0,376519.0,1.0546284159352237,0.05918969310144127,No,12,566,NGA,0,Nigeria,NGA,2026,1,Western Africa,Nigeria,Low HDI,0,0,Lower middle income,0,1,17,0.027456908804300077,0.08385206522704179,0.07306187674378017,232679487.0,262380978.0,312710424.0,359185564.0,0,0.7398711637680159,15,15,105689.0,60948.0,97049.0,114727.0,153276.0,202738.0,55171.0,65481.0,87699.0,116119.0,1.0890271924491752,1.1047108082144605,11925.764705882353,0.020465202919954528,0,0,10,AFRO
32248.0,75332.0,84833.0,97963.0,107580.0,24883.0,29270.0,35666.0,40941.0,0.4280783730685499,0.4658385093167702,No,12,578,NOR,0,Norway,NOR,2021,1,Northern Europe,Norway,Very High HDI,0,0,High income,7,0,44,0.40899795501022496,1.7080745341614907,7.89001604542354,5576668.0,5729104.0,5853880.0,5899839.0,0,3.8819875776397517,10,10,7224.0,3636.0,18536.0,20730.0,23698.0,25760.0,5571.0,6573.0,8019.0,9207.0,0.38972809667673713,0.6526655896607432,585.4545454545455,0.001398826991396943,0,0,106,EURO
374920.0,376541.0,440529.0,577634.0,751461.0,238598.0,279721.0,369448.0,485729.0,0.9956950239150584,0.07535156213207245,No,16,586,PAK,0,Pakistan,PAK,2026,1,Southern Asia,Pakistan,Low HDI,0,0,Lower middle income,1,1,84,0.1117822481805443,0.3955957011933804,0.3343028447480675,251269175.0,276883264.0,324937707.0,371863801.0,0,1.318652337311268,32,28,108305.0,63884.0,104033.0,122437.0,161950.0,212338.0,60221.0,70864.0,94012.0,124105.0,1.0410638931877385,1.0608259577223893,2527.8333333333335,0.020971754886938802,0,0,35,EMRO
23603.0,18552.0,22856.0,31783.0,42155.0,7905.0,9855.0,13861.0,18457.0,1.2722617507546357,0.2733983413833956,No,3,591,PAN,0,Panama,PAN,2026,1,Central America,Panama,Very High HDI,0,1,Upper middle income,0,0,12,0.2846637409559957,1.0935933655335823,2.657462986523341,4515585.0,4833867.0,5286601.0,5630688.0,0,3.6453112184452747,4,4,6450.0,2264.0,4523.0,5644.0,8050.0,10973.0,1612.0,2017.0,2871.0,3876.0,1.42604466062348,1.4044665012406947,914.4166666666666,0.0012489526708901275,0,0,72,PAHO
34640.0,27306.0,34042.0,47341.0,61946.0,15522.0,19603.0,27743.0,36686.0,1.2685856588295612,0.059393003504187206,No,1,598,PNG,0,Papua New Guinea,PNG,2024,1,Melanesia,Papua New Guinea,Medium HDI,1,1,Lower middle income,1,1,2,0.03228618474154909,0.11878600700837441,0.18909825848067868,10576512.0,11671433.0,13376169.0,14906600.0,0,0.593930035041872,1,1,9538.0,5825.0,7299.0,9180.0,12821.0,16837.0,4259.0,5408.0,7641.0,10084.0,1.3067543499109466,1.3676919464663067,8418.5,0.0018469008643333391,0,0,17,WPRO
27252.0,25375.0,30420.0,40568.0,52627.0,12324.0,14909.0,20151.0,26538.0,1.0739704433497537,0.19916351324437362,No,3,600,PRY,0,Paraguay,PRY,2026,1,South America,Paraguay,High HDI,0,0,Upper middle income,0,0,11,0.20901818458205865,0.73026621522937,1.5874935526114125,6929162.0,7407629.0,8087580.0,8640473.0,0,3.9832702648874725,7,6,8043.0,3743.0,7020.0,8485.0,11467.0,15063.0,3207.0,3888.0,5260.0,6950.0,1.1457264957264957,1.1671343935141878,1369.3636363636363,0.0015574149351890382,0,0,47,PAHO
137831.0,151558.0,179583.0,232016.0,289389.0,73545.0,88892.0,118751.0,153553.0,0.9094274139273414,0.2694509936005389,No,16,604,PER,0,Peru,PER,2026,1,South America,Peru,High HDI,0,0,Upper middle income,0,0,68,0.2349778326059387,1.1451667228022904,1.9872664150982216,34217858.0,36193891.0,38794657.0,40583887.0,0,4.378578646008757,28,26,28356.0,14950.0,31024.0,36846.0,47701.0,59380.0,13463.0,16305.0,21867.0,28413.0,0.9140020629190304,1.1104508653346208,873.2352941176471,0.005490744486164412,0,0,75,PAHO
296347.0,298902.0,361933.0,475069.0,595249.0,172527.0,211801.0,283220.0,360460.0,0.9914520478283853,0.12022577134323825,No,19,608,PHL,0,Philippines,PHL,2026,1,South-Eastern Asia,Philippines,High HDI,0,0,Lower middle income,0,1,79,0.132717568614143,0.4998861019008327,0.6819534738537312,115843680.0,121408905.0,129546670.0,134373447.0,0,3.9864334708547418,64,63,81345.0,43769.0,76691.0,93907.0,125102.0,158036.0,38568.0,47702.0,64406.0,82337.0,1.060685086907199,1.1348527276498652,2000.4556962025317,0.015751326358691073,0,0,38,WPRO
89971.0,398973.0,427714.0,464659.0,488944.0,227363.0,251615.0,289187.0,310634.0,0.22550648790770303,0.1786299086010301,No,24,616,POL,0,Poland,POL,2026,1,Eastern Europe,Poland,Very High HDI,0,0,High income,0,0,173,0.35382375077718514,1.287623924499092,4.488934892254794,38539209.0,37198549.0,35179561.0,32814105.0,2,3.4981690434368393,47,47,22554.0,21047.0,111802.0,119047.0,127332.0,134356.0,59359.0,65358.0,74586.0,80406.0,0.20173163270782277,0.3545713371182129,776.6242774566474,0.004367267990582316,0,0,85,EURO
12426.0,136144.0,142827.0,149424.0,148570.0,66922.0,72760.0,80858.0,84978.0,0.09127100716888001,0.48276253762708016,No,17,620,PRT,0,Portugal,PRT,2025,1,Southern Europe,Portugal,Very High HDI,0,0,High income,0,0,57,0.3836575351686074,1.6186743908672687,5.467468037613495,10425301.0,10317935.0,10082263.0,9770279.0,0,6.815471119441131,24,24,1289.0,3477.0,33925.0,35274.0,36197.0,35214.0,14888.0,16090.0,17675.0,18365.0,0.037995578481945465,0.23354379365932296,617.7894736842105,0.0002495968981050193,0,0,102,EURO
4061.0,3152.0,3846.0,5330.0,7213.0,2138.0,2628.0,3696.0,5077.0,1.2883883248730965,nan,,,624,GNB,,,,,0,,Guinea-Bissau,Low HDI,0,1,Low income,,0,,nan,nan,nan,2201364.0,2488943.0,2969713.0,3438616.0,,nan,,,1077.0,672.0,805.0,985.0,1376.0,1882.0,479.0,589.0,832.0,1151.0,1.337888198757764,1.4029227557411275,nan,0.00020854605062770037,,,,AFRO
2946.0,3171.0,3553.0,4564.0,6117.0,2047.0,2274.0,2917.0,3977.0,0.9290444654683065,nan,,,626,TLS,,,,,0,,Timor-Leste,Medium HDI,0,0,Lower middle income,,0,,nan,nan,nan,1400647.0,1519813.0,1718261.0,1889258.0,,nan,,,824.0,475.0,840.0,948.0,1232.0,1664.0,492.0,551.0,706.0,967.0,0.9809523809523809,0.9654471544715447,nan,0.00015955612415712638,,,,SEARO
