all_cancer_absolute_case_increase_2050,all_cancer_cases_2024,all_cancer_cases_2030,all_cancer_cases_2040,all_cancer_cases_2050,all_cancer_deaths_2024,all_cancer_deaths_2030,all_cancer_deaths_2040,all_cancer_deaths_2050,all_cancer_relative_case_growth_2050,brachy_units_per_1000_selected_site_cases_2050,brachytherapy_flag,brachytherapy_units,country_code,country_iso3,ct_units,dirac_country,dirac_iso3,dirac_last_update_year,dirac_matched,dirac_region,gco_country,hdi_label,meets_both_thresholds,high_growth_q75,income_label,kv_therapy_units,lower_quartile_unit_density,mv_therapy_units,mv_units_per_1000_all_cancer_cases_2050,mv_units_per_1000_selected_site_cases_2050,mv_units_per_million_population_2024,population_2024,population_2030,population_2040,population_2050,proton_ion_units,rt_centres_per_10000_selected_site_cases_2050,rt_centres_total,rt_centres_with_rt,selected_site_case_increase_2050,selected_site_death_increase_2050,selected_site_cases_2024,selected_site_cases_2030,selected_site_cases_2040,selected_site_cases_2050,selected_site_deaths_2024,selected_site_deaths_2030,selected_site_deaths_2040,selected_site_deaths_2050,selected_site_relative_case_growth_2050,selected_site_relative_death_growth_2050,selected_site_cases_per_mv_unit_2050,share_global_selected_site_case_increment,simulators,treatment_planning_systems,unit_pressure_rank,who_region,country_display,gco2022_selected_cases_2022,gco2022_selected_cases_2025,gco2022_selected_cases_2040,gco2022_selected_cases_2050,gco2022_selected_growth_2022_2050,gco2022_selected_growth_2025_2050,gco2024_selected_cases_2024,gco2024_selected_cases_2025,gco2024_selected_cases_2040,gco2024_selected_cases_2050,gco2024_selected_growth_2024_2050,gco2024_selected_growth_2025_2050,gco2022_mv_per_1000_selected_cases_2050,gco2022_high_growth_q75,gco2022_lower_density_q25,gco2022_screen_positive,gco2022_growth_percentile,gco2024_growth_percentile_common,current_screen_positive,burden_version_transition,gco2024_mv_per_1000_selected_cases_2050,gco2022_common_year_screen_positive,gco2024_common_year_screen_positive,gco2022_common_year_growth_percentile,gco2024_common_year_growth_percentile,common_year_burden_version_transition,mv_units_per_1000_selected_cases_2024,screen_positive_2024_density,screen_positive_q80_q20,support_baseline_density,support_strict_q80_q20,support_all_cancer_burden,support_2040_horizon,support_rt_centres_metric,support_mortality_growth,support_excluding_small_baseline_burden,sensitivity_support_count_7,recent_dirac_record,recent_record_screen_positive
14241.0,18825.0,21404.0,26589.0,33066.0,10878.0,12456.0,15695.0,19867.0,0.7564940239043825,0.251351011687822,No,2.0,222,SLV,0.0,El Salvador,SLV,2026.0,1,Central America,El Salvador,Medium HDI,0,0,Lower middle income,0.0,0,14.0,0.4233956329764713,1.7594570818147544,2.208828308091159,6338202.0,6486215.0,6640759.0,6663353.0,0.0,6.283775292195551,5.0,5.0,3472.0,1566.0,4485.0,5113.0,6362.0,7957.0,1933.0,2212.0,2779.0,3499.0,0.7741360089186177,0.8101396792550439,568.3571428571429,0.0006723044454776,0.0,0.0,107.0,PAHO,El Salvador,4798.0,4629.0,6261.0,7502.0,0.5635681533972489,0.620652408727587,4485,4585,6362,7957,0.7741360089186177,0.7354416575790622,1.8661690215942415,False,False,False,38.25503355704698,55.70469798657718,False,Not screen-positive in either version,1.7594570818147544,False,False,46.308724832214764,55.70469798657718,Not screen-positive in either version,3.121516164994426,False,False,False,False,False,False,False,False,False,0,True,False
2540.0,2371.0,2857.0,3831.0,4911.0,1509.0,1840.0,2515.0,3228.0,1.0712779417967102,,,,226,GNQ,,,,,0,,Equatorial Guinea,Medium HDI,0,0,Upper middle income,,0,,,,,1892528.0,2170451.0,2665593.0,3143737.0,,,,,699.0,436.0,599.0,728.0,997.0,1298.0,362.0,444.0,613.0,798.0,1.1669449081803005,1.2044198895027625,,0.0001353516150313,,,,AFRO,Equatorial Guinea,487.0,763.0,1307.0,1757.0,2.6078028747433266,1.3027522935779816,599,620,997,1298,1.1669449081803005,1.0935483870967742,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
208792.0,155874.0,191407.0,265899.0,364666.0,93035.0,114816.0,161177.0,225013.0,1.339492153919191,0.0200777007017156,No,2.0,231,ETH,0.0,Ethiopia,ETH,2022.0,1,Eastern Africa,Ethiopia,Low HDI,1,1,Low income,0.0,1,3.0,0.0082267060817295,0.0301165510525734,0.0227169853748653,132059776.0,152855370.0,188450909.0,225021884.0,0.0,0.2007770070171564,3.0,2.0,58264.0,35145.0,41349.0,51143.0,71951.0,99613.0,23992.0,29754.0,42145.0,59137.0,1.409078816900046,1.4648632877625876,33204.333333333336,0.0112820121576344,0.0,0.0,3.0,AFRO,Ethiopia,37430.0,41724.0,71634.0,99468.0,1.6574405557039809,1.3839516824849007,41349,42857,71951,99613,1.4090788169000459,1.3243110810369367,0.03016045361322234,True,True,True,86.57718120805369,86.57718120805369,True,Retained,0.030116551052573458,True,True,85.23489932885906,86.57718120805369,Retained,0.07255314517884351,True,True,True,True,True,True,True,True,True,7,False,False
5921.0,5322.0,6282.0,8381.0,11243.0,3396.0,4018.0,5359.0,7275.0,1.1125516723036453,,,,232,ERI,,,,,0,,Eritrea,Low HDI,0,0,Low income,,0,,,,,3535611.0,4002683.0,4868688.0,5696072.0,,,,,1579.0,949.0,1374.0,1630.0,2198.0,2953.0,825.0,977.0,1312.0,1774.0,1.1491994177583698,1.1503030303030304,,0.0003057513592768,,,,AFRO,Eritrea,1154.0,1260.0,1962.0,2645.0,1.2920277296360485,1.0992063492063493,1374,1412,2198,2953,1.1491994177583698,1.091359773371105,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
2799.0,16491.0,17235.0,18519.0,19290.0,8156.0,8694.0,9779.0,10559.0,0.1697289430598508,0.6263048016701461,No,3.0,233,EST,0.0,Estonia,EST,2026.0,1,Northern Europe,Estonia,Very High HDI,0,0,High income,0.0,0,10.0,0.5184033177812338,2.0876826722338206,7.349930947398749,1360557.0,1302781.0,1236796.0,1174276.0,0.0,4.175365344467641,2.0,2.0,660.0,563.0,4130.0,4316.0,4614.0,4790.0,1820.0,1942.0,2196.0,2383.0,0.1598062953995157,0.3093406593406593,479.0,0.0001277998081841,0.0,0.0,124.0,EURO,Estonia,3996.0,4081.0,4505.0,4663.0,0.16691691691691693,0.1426121048762558,4130,4157,4614,4790,0.15980629539951574,0.15227327399566995,2.144542140253056,False,False,False,13.422818791946309,18.120805369127517,False,Not screen-positive in either version,2.0876826722338206,False,False,13.422818791946309,18.120805369127517,Not screen-positive in either version,2.4213075060532687,False,False,False,False,False,False,False,False,False,0,True,False
1440.0,3462.0,3770.0,4334.0,4902.0,1686.0,1864.0,2186.0,2526.0,0.4159445407279029,,,,242,FJI,,,,,0,,Fiji,High HDI,0,0,Upper middle income,,0,,,,,928791.0,953116.0,983866.0,1000272.0,,,,,421.0,233.0,955.0,1043.0,1203.0,1376.0,462.0,512.0,600.0,695.0,0.4408376963350785,0.5043290043290043,,8.152078673561918e-05,,,,WPRO,Fiji,892.0,930.0,1196.0,1363.0,0.5280269058295964,0.46559139784946235,955,968,1203,1376,0.4408376963350785,0.4214876033057851,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
10079.0,70219.0,74973.0,79100.0,80298.0,27285.0,30183.0,33143.0,33976.0,0.1435366496247454,0.3531073446327684,No,7.0,246,FIN,0.0,Finland,FIN,2020.0,1,Northern Europe,Finland,Very High HDI,0,0,High income,0.0,0,50.0,0.622680515081322,2.522195318805488,8.901046531644912,5617317.0,5592058.0,5480532.0,5351655.0,0.0,6.557707828894269,13.0,13.0,2160.0,1460.0,17664.0,18690.0,19530.0,19824.0,5852.0,6460.0,7106.0,7312.0,0.1222826086956521,0.2494873547505126,396.48,0.0004182539176934,0.0,0.0,141.0,EURO,Finland,18410.0,19053.0,21049.0,21600.0,0.1732753938077132,0.1336797354747284,17664,17857,19530,19824,0.12228260869565218,0.11015288122304978,2.314814814814815,False,False,False,14.093959731543624,16.10738255033557,False,Not screen-positive in either version,2.522195318805488,False,False,12.751677852348994,16.10738255033557,Not screen-positive in either version,2.8306159420289854,False,False,False,False,False,False,False,False,False,0,False,False
152899.0,839813.0,901216.0,972140.0,992712.0,363292.0,404765.0,471209.0,499607.0,0.1820631497726279,0.353880695021685,No,90.0,250,FRA,0.0,France,FRA,2023.0,1,Western Europe,France (metropolitan),Very High HDI,0,0,High income,2.0,0,570.0,0.574184657785944,2.241244401804005,8.56517702259931,66548537.0,67107697.0,67938912.0,68219684.0,4.0,6.60577297373812,170.0,168.0,30970.0,27975.0,223353.0,237774.0,251845.0,254323.0,84496.0,93378.0,106992.0,112471.0,0.1386594314828992,0.331080761219466,446.180701754386,0.0059969091810026,0.0,0.0,130.0,EURO,France (metropolitan),234249.0,240984.0,270746.0,277625.0,0.18517048098391028,0.15204743883411348,223353,225979,251845,254323,0.13865943148289928,0.1254275839790423,2.0531292210715892,False,False,False,16.778523489932887,16.778523489932887,False,Not screen-positive in either version,2.241244401804005,False,False,15.436241610738255,16.778523489932887,Not screen-positive in either version,2.5520140763723793,False,False,False,False,False,False,False,False,False,0,True,False
1416.0,1136.0,1368.0,1916.0,2552.0,478.0,586.0,836.0,1120.0,1.2464788732394363,,,,254,GUF,,,,,0,,French Guyana,,0,1,,,0,,,,,308535.0,341740.0,406176.0,471925.0,,,,,407.0,144.0,314.0,376.0,528.0,721.0,112.0,135.0,192.0,256.0,1.2961783439490446,1.2857142857142858,,7.880988171353208e-05,,,,PAHO,French Guyana,328.0,357.0,610.0,795.0,1.423780487804878,1.226890756302521,314,322,528,721,1.2961783439490446,1.2391304347826086,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
1558.0,1966.0,2402.0,3072.0,3524.0,850.0,1092.0,1528.0,1918.0,0.7924720244150559,,,,258,PYF,,,,,0,,French Polynesia,,0,0,High income,,0,,,,,281816.0,285556.0,289179.0,284757.0,,,,,548.0,361.0,649.0,801.0,1033.0,1197.0,277.0,356.0,502.0,638.0,0.8443759630200308,1.3032490974729245,,0.0001061125680074,,,,WPRO,French Polynesia,521.0,646.0,1007.0,1189.0,1.2821497120921306,0.8405572755417957,649,673,1033,1197,0.8443759630200308,0.7786032689450223,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
1825.0,2123.0,2524.0,3248.0,3948.0,1381.0,1668.0,2192.0,2703.0,0.8596325953838907,,,,262,DJI,,,,,0,,Djibouti,Low HDI,0,0,Lower middle income,,0,,,,,1168731.0,1262684.0,1406643.0,1530550.0,,,,,486.0,317.0,556.0,661.0,852.0,1042.0,330.0,397.0,522.0,647.0,0.8741007194244604,0.9606060606060606,,9.410713148102356e-05,,,,EMRO,Djibouti,398.0,460.0,700.0,867.0,1.178391959798995,0.8847826086956522,556,572,852,1042,0.8741007194244604,0.8216783216783217,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
3474.0,3135.0,3778.0,5107.0,6609.0,1987.0,2423.0,3344.0,4355.0,1.108133971291866,0.0,No,0.0,266,GAB,0.0,Gabon,GAB,2018.0,1,Middle Africa,Gabon,Medium HDI,0,1,Upper middle income,0.0,0,2.0,0.302617642608564,1.1299435028248588,0.7877241075085862,2538960.0,2866675.0,3452995.0,4084541.0,0.0,5.649717514124294,1.0,1.0,965.0,600.0,805.0,982.0,1350.0,1770.0,476.0,585.0,816.0,1076.0,1.1987577639751552,1.2605042016806722,885.0,0.000186858810451,0.0,0.0,74.0,AFRO,Gabon,1002.0,1177.0,1912.0,2504.0,1.4990019960079841,1.1274426508071367,805,831,1350,1770,1.1987577639751552,1.1299638989169676,0.7987220447284346,True,False,False,79.86577181208054,75.83892617449665,False,Not screen-positive in either version,1.1299435028248588,False,False,75.16778523489933,75.83892617449665,Not screen-positive in either version,2.484472049689441,False,False,False,False,False,False,False,False,False,0,False,False
7269.0,31324.0,33045.0,36257.0,38593.0,15410.0,16298.0,17938.0,19237.0,0.232058485506321,0.3040129712201054,No,3.0,268,GEO,0.0,Georgia,GEO,2026.0,1,Western Asia,Georgia,Very High HDI,0,0,Upper middle income,1.0,0,20.0,0.5182286943228046,2.026753141467369,5.252546368822776,3807677.0,3790550.0,3732867.0,3664024.0,0.0,9.120389136603162,9.0,9.0,1887.0,854.0,7981.0,8451.0,9257.0,9868.0,3546.0,3756.0,4106.0,4400.0,0.2364365367748402,0.2408347433728144,493.4,0.0003653912697627,0.0,0.0,117.0,EURO,Georgia,6838.0,6132.0,6615.0,6778.0,-0.008774495466510676,0.10534898891063274,7981,8052,9257,9868,0.23643653677484025,0.22553402881271734,2.950722927117144,False,False,False,5.369127516778524,22.818791946308725,False,Not screen-positive in either version,2.026753141467369,False,False,8.724832214765101,23.48993288590604,Not screen-positive in either version,2.505951635133442,False,False,False,False,False,False,False,False,False,0,True,False
5203.0,3836.0,4730.0,6578.0,9039.0,2772.0,3419.0,4775.0,6651.0,1.3563607924921794,,,,270,GMB,,,,,0,,The Republic of the Gambia,Low HDI,0,1,Low income,,0,,,,,2759997.0,3130142.0,3732807.0,4301904.0,,,,,1302.0,828.0,940.0,1164.0,1628.0,2242.0,582.0,722.0,1011.0,1410.0,1.3851063829787231,1.422680412371134,,0.0002521141670541,,,,AFRO,The Republic of the Gambia,601.0,719.0,1231.0,1691.0,1.8136439267886855,1.3518776077885952,940,976,1628,2242,1.3851063829787233,1.2971311475409837,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
23105.0,14851.0,18312.0,26684.0,37956.0,7137.0,8869.0,13270.0,19425.0,1.555787489057976,,,,275,PSE,,,,,0,,Gaza Strip and West Bank,High HDI,0,1,Lower middle income,,0,,,,,5495449.0,6122325.0,7291836.0,8451899.0,,,,,6044.0,2960.0,3661.0,4548.0,6725.0,9705.0,1703.0,2118.0,3176.0,4663.0,1.650915050532641,1.7381092190252496,,0.0011703364252496,,,,EMRO,Gaza Strip and West Bank,2311.0,2561.0,4649.0,6731.0,1.9125919515361316,1.62827020695041,3661,3747,6725,9705,1.6509150505326413,1.590072057646117,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
124780.0,1094656.0,1141228.0,1210823.0,1219436.0,512528.0,540066.0,599713.0,639947.0,0.113990148503274,0.785130255530499,No,227.0,276,DEU,0.0,Germany,DEU,2026.0,1,Western Europe,Germany,Very High HDI,0,0,High income,113.0,0,723.0,0.592897044207322,2.5006571574826024,8.550925509954785,84552251.0,82780965.0,80551744.0,78294623.0,7.0,12.728102820934962,372.0,368.0,20947.0,25954.0,268177.0,280179.0,293072.0,289124.0,119381.0,125748.0,137599.0,145335.0,0.0781088609388575,0.2174047796550539,399.8948824343015,0.0040560948212613,0.0,0.0,138.0,EURO,Germany,278175.0,285400.0,326320.0,329669.0,0.18511368742697942,0.15511212333566923,268177,270058,293072,289124,0.07810886093885755,0.07059964896429656,2.1931088455390104,False,False,False,16.10738255033557,11.409395973154362,False,Not screen-positive in either version,2.5006571574826024,False,False,16.778523489932887,11.409395973154362,Not screen-positive in either version,2.69598063965217,False,False,False,False,False,False,False,False,False,0,True,False
62902.0,54224.0,66121.0,89945.0,117126.0,35243.0,43309.0,59676.0,78336.0,1.160039834759516,0.0874661068835826,No,3.0,288,GHA,0.0,Ghana,GHA,2026.0,1,Western Africa,Ghana,Medium HDI,1,1,Lower middle income,0.0,1,6.0,0.0512268838686542,0.1749322137671652,0.1742796774036696,34427422.0,38222099.0,44568359.0,50553055.0,0.0,0.8746610688358262,3.0,3.0,19053.0,11886.0,15246.0,18777.0,25969.0,34299.0,9042.0,11214.0,15711.0,20928.0,1.2497048406139315,1.3145321831453218,5716.5,0.0036893480989875,0.0,0.0,26.0,AFRO,Ghana,13690.0,15811.0,25593.0,33761.0,1.4661066471877282,1.1352855606855987,15246,15792,25969,34299,1.2497048406139315,1.1719224924012157,0.1777198542697195,True,True,True,79.19463087248322,77.18120805369128,True,Retained,0.17493221376716522,True,True,75.83892617449665,77.18120805369128,Retained,0.39354584809130266,True,False,True,False,True,True,True,True,True,6,True,True
13475.0,125783.0,129730.0,137170.0,139258.0,63748.0,66744.0,73776.0,79380.0,0.1071289442929489,0.4418683232396745,No,17.0,300,GRC,0.0,Greece,GRC,2023.0,1,Southern Europe,Greece,Very High HDI,0,0,High income,0.0,0,58.0,0.4164931278633902,1.5075507498765368,5.772392378969104,10047827.0,9721991.0,9275624.0,8812077.0,0.0,7.797676292464845,30.0,30.0,3086.0,3624.0,35387.0,36539.0,38437.0,38473.0,15655.0,16407.0,18090.0,19279.0,0.0872071664735637,0.2314915362503992,663.3275862068965,0.0005975609212971,0.0,0.0,97.0,EURO,Greece,35527.0,36552.0,40317.0,40972.0,0.15326371492104596,0.12092361567082513,35387,35509,38437,38473,0.08720716647356373,0.08347179588273396,1.415600898174363,False,False,False,12.080536912751679,12.080536912751679,False,Not screen-positive in either version,1.5075507498765368,False,False,10.738255033557047,12.751677852348994,Not screen-positive in either version,1.6390199790883657,False,False,False,False,False,False,False,False,False,0,True,False
-382.0,3748.0,3964.0,3867.0,3366.0,1664.0,1780.0,1784.0,1588.0,-0.1019210245464247,0.0,No,0.0,312,GLP,0.0,Guadeloupe,GLP,2023.0,1,Caribbean,"France, Guadeloupe",,0,0,,0.0,0,3.0,0.8912655971479501,3.076923076923077,7.99754741879157,375115.0,366352.0,348997.0,326330.0,0.0,10.256410256410255,1.0,1.0,-195.0,-51.0,1170.0,1222.0,1153.0,975.0,391.0,410.0,392.0,340.0,-0.1666666666666666,-0.1304347826086956,325.0,-3.775903423621316e-05,0.0,0.0,147.0,PAHO,"France, Guadeloupe",1234.0,1232.0,1270.0,1147.0,-0.07050243111831442,-0.0689935064935065,1170,1182,1153,975,-0.16666666666666666,-0.1751269035532995,2.6155187445510024,False,False,False,2.013422818791946,1.342281879194631,False,Not screen-positive in either version,3.076923076923077,False,False,1.342281879194631,1.342281879194631,Not screen-positive in either version,2.5641025641025643,False,False,False,False,False,False,False,False,False,0,True,False
388.0,902.0,1040.0,1202.0,1290.0,480.0,592.0,754.0,850.0,0.4301552106430155,,,,316,GUM,,,,,0,,Guam,,0,0,High income,,0,,,,,167785.0,174643.0,183628.0,191469.0,,,,,102.0,105.0,253.0,293.0,336.0,355.0,139.0,171.0,217.0,244.0,0.4031620553359684,0.7553956834532374,,1.975087944663457e-05,,,,WPRO,Guam,249.0,283.0,388.0,432.0,0.7349397590361446,0.5265017667844523,253,260,336,355,0.4031620553359684,0.36538461538461536,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
56303.0,40960.0,50838.0,70998.0,97263.0,23393.0,29128.0,41386.0,57781.0,1.3745849609375,0.2190772466371642,No,5.0,320,GTM,0.0,Guatemala,GTM,2026.0,1,Central America,Guatemala,Medium HDI,1,1,Upper middle income,1.0,1,8.0,0.0822512157757831,0.3505235946194628,0.4346322353907338,18406366.0,20067263.0,22626878.0,24670864.0,0.0,2.1907724663716426,5.0,5.0,13557.0,5891.0,9266.0,11673.0,16537.0,22823.0,3939.0,4944.0,7075.0,9830.0,1.4630908698467515,1.4955572480324957,2852.875,0.0026251242417453,0.0,0.0,32.0,PAHO,Guatemala,8259.0,8262.0,13862.0,19202.0,1.324978810994067,1.3241345921084484,9266,9635,16537,22823,1.4630908698467515,1.368759730150493,0.41662326840954067,False,True,False,74.49664429530202,91.94630872483222,True,New in GCO version 2024,0.3505235946194628,True,True,81.87919463087249,91.2751677852349,Retained,0.8633714655730628,False,False,False,False,True,True,False,True,True,4,True,True
26066.0,23051.0,27409.0,36565.0,49117.0,15463.0,18356.0,24663.0,33568.0,1.1307969285497377,,,,324,GIN,,,,,0,,Guinea,Low HDI,0,1,Low income,,0,,,,,14754794.0,16807158.0,20160761.0,23404591.0,,,,,6554.0,3872.0,5468.0,6526.0,8788.0,12022.0,3148.0,3740.0,5066.0,7020.0,1.1986100950987564,1.229987293519695,,0.0012690908224827,,,,AFRO,Guinea,4807.0,5595.0,9063.0,12336.0,1.5662575410859163,1.2048257372654156,5468,5633,8788,12022,1.1986100950987564,1.1342091248002841,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
1844.0,2700.0,3128.0,3866.0,4544.0,1376.0,1606.0,1990.0,2354.0,0.682962962962963,0.6729475100942126,No,1.0,328,GUY,0.0,Guyana,GUY,2024.0,1,South America,Guyana,High HDI,0,0,Upper middle income,0.0,0,1.0,0.2200704225352112,0.6729475100942126,1.2032289853049645,831097.0,861049.0,907517.0,940618.0,0.0,6.729475100942127,1.0,1.0,643.0,303.0,843.0,991.0,1251.0,1486.0,388.0,459.0,579.0,691.0,0.7627520759193357,0.7809278350515464,1486.0,0.000124507994943,0.0,0.0,45.0,PAHO,Guyana,731.0,705.0,978.0,1123.0,0.5362517099863201,0.5929078014184397,843,866,1251,1486,0.7627520759193357,0.7159353348729792,0.8904719501335708,False,False,False,36.91275167785235,55.033557046979865,False,Not screen-positive in either version,0.6729475100942126,False,False,44.966442953020135,54.36241610738255,Not screen-positive in either version,1.1862396204033214,False,False,False,False,False,False,False,False,False,0,True,False
28083.0,29226.0,34316.0,44544.0,57309.0,18834.0,22299.0,29478.0,38654.0,0.9608909874769042,,,,332,HTI,,,,,0,,Haiti,Medium HDI,0,0,Lower middle income,,0,,,,,11772564.0,12552367.0,13733862.0,14710871.0,,,,,7326.0,4456.0,7060.0,8366.0,11004.0,14386.0,4077.0,4848.0,6445.0,8533.0,1.0376770538243627,1.0929605101790532,,0.0014185778708435,,,,PAHO,Haiti,6713.0,6002.0,9168.0,11977.0,0.7841501564129302,0.9955014995001666,7060,7267,11004,14386,1.0376770538243627,0.979633961744874,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
27347.0,21337.0,26188.0,36190.0,48684.0,13000.0,16192.0,22996.0,31778.0,1.2816703379106715,0.1754847766956216,No,2.0,340,HND,0.0,Honduras,HND,2024.0,1,Central America,Honduras,Medium HDI,0,1,Lower middle income,0.0,0,10.0,0.2054062936488374,0.8774238834781083,0.9237266866394852,10825713.0,11885328.0,13484663.0,14846787.0,0.0,4.387119417390541,5.0,5.0,6693.0,4414.0,4704.0,5865.0,8291.0,11397.0,2948.0,3690.0,5281.0,7362.0,1.4228316326530612,1.4972862957937585,1139.7,0.0012960062366306,0.0,0.0,61.0,PAHO,Honduras,4853.0,4990.0,8452.0,11494.0,1.3684318977951782,1.3034068136272545,4704,4884,8291,11397,1.4228316326530612,1.3335380835380835,0.8700191404210893,True,False,False,75.16778523489933,87.24832214765101,False,Not screen-positive in either version,0.8774238834781083,False,False,81.20805369127517,87.24832214765101,Not screen-positive in either version,2.1258503401360542,False,False,False,False,False,False,False,False,False,0,True,False
9900.0,126425.0,130076.0,135250.0,136325.0,62588.0,65986.0,70661.0,73347.0,0.0783072968162942,0.3847845206684256,No,14.0,348,HUN,0.0,Hungary,HUN,2026.0,1,Eastern Europe,Hungary,Very High HDI,0,0,High income,4.0,0,54.0,0.3961122317990097,1.4841688654353562,5.580737196781238,9676141.0,9449124.0,9067624.0,8725357.0,0.0,3.847845206684257,14.0,14.0,2367.0,2525.0,34017.0,34877.0,36216.0,36384.0,16445.0,17237.0,18408.0,18970.0,0.069582855631008,0.1535421100638491,673.7777777777778,0.0004583365848057,0.0,0.0,95.0,EURO,Hungary,34801.0,35397.0,38247.0,39282.0,0.1287606677969024,0.1097550639884736,34017,34163,36216,36384,0.06958285563100802,0.06501185493077306,1.3746754238582557,False,False,False,9.395973154362416,10.06711409395973,False,Not screen-positive in either version,1.4841688654353562,False,False,10.06711409395973,10.738255033557047,Not screen-positive in either version,1.5874415733309815,False,False,False,False,False,False,False,False,False,0,True,False
2311.0,3875.0,4467.0,5380.0,6186.0,1358.0,1618.0,2098.0,2512.0,0.5963870967741935,0.6067961165048543,No,1.0,352,ISL,0.0,Iceland,ISL,2018.0,1,Northern Europe,Iceland,Very High HDI,0,0,High income,0.0,0,2.0,0.3233107015842224,1.2135922330097086,5.083845318922326,393403.0,414357.0,429461.0,433005.0,0.0,6.067961165048544,1.0,1.0,598.0,305.0,1050.0,1206.0,1434.0,1648.0,361.0,428.0,557.0,666.0,0.5695238095238095,0.8448753462603878,824.0,0.0001157943716577,0.0,0.0,79.0,EURO,Iceland,891.0,973.0,1287.0,1457.0,0.6352413019079686,0.49743062692702983,1050,1077,1434,1648,0.5695238095238095,0.5301764159702879,1.3726835964310227,False,False,False,43.624161073825505,41.61073825503356,False,Not screen-positive in either version,1.2135922330097086,False,False,40.26845637583892,42.281879194630875,Not screen-positive in either version,1.9047619047619047,False,False,False,False,False,False,False,False,False,0,False,False
2517151.0,3111483.0,3652962.0,4630463.0,5628634.0,1800765.0,2137223.0,2759051.0,3416863.0,0.8089875470957096,0.1654898499558693,No,279.0,356,IND,0.0,India,IND,2026.0,1,Southern Asia,India,Medium HDI,0,0,Lower middle income,5.0,1,791.0,0.1405314326708754,0.4691844850003321,0.5451654025318243,1450935801.0,1525138853.0,1622580048.0,1679589270.0,1.0,2.752232630090444,486.0,464.0,765092.0,449548.0,920812.0,1086014.0,1383845.0,1685904.0,501083.0,595548.0,769094.0,950631.0,0.8308883898124698,0.8971527671064474,2131.3577749683946,0.1481494103684759,0.0,0.0,36.0,SEARO,India,822238.0,893413.0,1300026.0,1576351.0,0.9171468601548457,0.7644146660055317,920812,947389,1383845,1685904,0.8308883898124698,0.7795266780593821,0.5017917963702246,False,True,False,56.375838926174495,58.38926174496645,False,Not screen-positive in either version,0.46918448500033216,False,False,56.375838926174495,58.38926174496645,Not screen-positive in either version,0.8590244262672511,False,False,False,False,False,False,False,False,False,0,True,False
640005.0,940932.0,1094531.0,1355062.0,1580937.0,565207.0,666143.0,838954.0,990035.0,0.6801819897718432,0.0356594381023473,No,15.0,360,IDN,0.0,Indonesia,IDN,2026.0,1,South-Eastern Asia,Indonesia,High HDI,0,0,Lower middle income,0.0,1,87.0,0.0550306558705375,0.2068247409936146,0.3068913630219732,283487939.0,295876658.0,311797404.0,320712958.0,0.0,1.3075127304194023,56.0,55.0,168429.0,108158.0,252217.0,293127.0,361697.0,420646.0,145585.0,171607.0,215623.0,253743.0,0.6677940027833176,0.7429199436755161,4835.0114942528735,0.0326139301403648,0.0,0.0,27.0,SEARO,Indonesia,209321.0,222220.0,301099.0,344756.0,0.6470206047171569,0.5514175141751417,252217,258879,361697,420646,0.6677940027833176,0.6248749415750215,0.2523523883558227,False,True,False,44.29530201342282,48.322147651006716,False,Not screen-positive in either version,0.2068247409936146,False,False,42.95302013422819,47.651006711409394,Not screen-positive in either version,0.3449410626563634,False,False,False,False,False,False,False,False,False,0,True,False
